"country","iso3c","date","gdp_grwth","gdp","gdp_for20_grwth","gdp_forc20","gdp_dollars","gdp_forc20_dollars","gap_dollars","gap_relative"
"St. Vincent and the Grenadines","VCT",2023,5.6000000000000005,106.40891356309363,2.3,109.52229478409996,916987426.3677223,943817241.0660878,"-$26,829,815","-2.84%"
"Venezuela, RB","VEN",2023,NA,NA,NA,NA,NA,NA,NA,NA
"British Virgin Islands","VGB",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Virgin Islands (U.S.)","VIR",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Vietnam","VNM",2023,6,120.77681451019609,6.4,128.40515856000002,380383749150.93414,404409040108.02155,"-$24,025,290,957","-5.941%"
"Vanuatu","VUT",2023,0.5,97.31847719802795,2.9000000000000004,112.11410888159998,841025426.9728013,968889146.3021523,"-$127,863,719","-13.20%"
"Samoa","WSM",2023,5,88.85683499351032,2.1999999999999997,111.4932847525717,832504345.3849251,1044586429.8962909,"-$212,082,085","-20.30%"
"Kosovo","XKX",2023,NA,NA,4,117.32353152,NA,8854900421.90286,NA,NA
"Yemen, Rep.","YEM",2023,-0.5,100.99249999999999,6.5,133.48199779893045,37154275514.281784,49106883406.37391,"-$11,952,607,892","-24.3%"
"South Africa","ZAF",2023,0.3,100.52486666217536,1.5,105.30104863249994,361404572713.6134,378575786777.37823,"-$17,171,214,064","-5%"
"Zambia","ZMB",2023,4.2,110.08869634581505,4,113.85743616000002,26520214640.911625,27428098848.06015,"-$907,884,207","-3.310%"
"Zimbabwe","ZWE",2023,2.9000000000000004,106.38702994279748,2.8000000000000003,111.24500971999998,21938153125.519566,22939920956.52537,"-$1,001,767,831","-4.367%"
"Aruba","ABW",2024,1.2,103.60630517638974,1.0999999999999999,105.51786520274094,3502814107.8332753,3567441829.2530622,"-$64,627,721","-1.812%"
"Afghanistan","AFG",2024,NA,NA,3.5000000000000004,118.19486906437494,NA,26087971250.68394,NA,NA
"Angola","AGO",2024,3.3000000000000003,104.69144195584809,3,113.573673472,87039140613.42154,94423715545.73886,"-$7,384,574,932","-7.8207%"
"Albania","ALB",2024,3.3000000000000003,116.56186222761816,3.5000000000000004,118.76851969289997,15115384350.192743,15401536913.986065,"-$286,152,564","-1.86%"
"Andorra","AND",2024,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",2024,3.4000000000000004,113.27619545459837,3,115.47720390600003,456883953778.21423,465761418628.971,"-$8,877,464,851","-1.91%"
"Argentina","ARG",2024,2.3,104.85664962875751,2.3,107.1474917118606,599204097332.3849,612295131304.9253,"-$13,091,033,973","-2%"
"Armenia","ARM",2024,4.8,120.8434558444024,5.2,128.7258224540416,15549526467.731125,16563789651.19024,"-$1,014,263,183","-6.12%"
"American Samoa","ASM",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG",2024,5.4,99.40489938519727,2,112.39715445236784,1620514417.802247,1832316218.179598,"-$211,801,800","-11.6%"
"Australia","AUS",2024,1.7000000000000002,109.4430326856844,2.6,113.53253664377368,1632648314840.5222,1693654681183.4888,"-$61,006,366,343","-3.60%"
"Austria","AUT",2024,1.0999999999999999,104.26112194746166,1.6,108.17482288705033,431872866536.16534,448084290430.0801,"-$16,211,423,894","-3.62%"
"Azerbaijan","AZE",2024,2.5,110.73437380894501,2.1,111.16769529660625,59367493394.758385,59599807983.911354,"-$232,314,589","-0.390%"
"Burundi","BDI",2024,3.9,111.26197954091967,2.1999999999999997,111.167695088016,3569102361.6342564,3566077870.56451,"$3,024,491","0.085%"
"Belgium","BEL",2024,1.0999999999999999,105.43371275105612,1.4000000000000001,106.82396883634676,522063072200.6653,528947031269.3005,"-$6,883,959,069","-1.30%"
"Benin","BEN",2024,5.8999999999999995,132.41080104049527,6.7,138.29997357301067,18775596531.371254,19610669852.469334,"-$835,073,321","-4.26%"
"Burkina Faso","BFA",2024,4.8,122.08894330449631,6,133.82255776000002,18315330359.338036,20075563671.585403,"-$1,760,233,312","-8.77%"
"Bangladesh","BGD",2024,6.2,132.3691296319219,7.3,142.0998675810352,341338327448.7603,366430838260.22003,"-$25,092,510,811","-6.85%"
"Bulgaria","BGR",2024,2.8000000000000003,111.529576380359,3.1,116.37826701466298,64067354786.03796,66852649890.68607,"-$2,785,295,105","-4.166%"
"Bahrain","BHR",2024,3.2,108.0440829270475,2.4,112.26013719592962,37799487303.997284,39274484226.477325,"-$1,474,996,922","-3.76%"
"Bahamas, The","BHS",2024,2,102.29853187792759,1.6,106.60684467507708,12863801808.935719,13405562095.579582,"-$541,760,287","-4.04%"
"Bosnia and Herzegovina","BIH",2024,3,114.28955972840312,3.9,120.49880194819939,21034363789.893906,22177140610.638844,"-$1,142,776,821","-5.152949340%"
"Belarus","BLR",2024,1.4000000000000001,98.75405187464064,0.5,102.93318551306244,58278196917.23152,60744448868.41769,"-$2,466,251,951","-4.060%"
"Belize","BLZ",2024,2,114.2259332281706,1.7999999999999998,109.65207490684959,2625505817.064259,2520374772.91627,"$105,131,044","4.17%"
"Bermuda","BMU",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","BOL",2024,2,104.37881822465486,3.4000000000000004,117.51100438598401,39865642176.023476,44881248248.22191,"-$5,015,606,072","-11.18%"
"Brazil","BRA",2024,1.4000000000000001,106.18566719094325,2.4,112.25970769919999,1932245088747.4424,2042773517408.4167,"-$110,528,428,661","-5.410704012%"
"Barbados","BRB",2024,3.9,103.7348842231139,1.7999999999999998,107.84976295754394,4989825378.511633,5187758084.489261,"-$197,932,706","-3.8%"
"Brunei Darussalam","BRN",2024,3.5000000000000004,104.7469297299205,2.1,117.46547141545084,13909173593.459192,15598047955.846891,"-$1,688,874,362","-10.83%"
"Bhutan","BTN",2024,3.1,105.25774002517633,6.2,136.09737218119682,2600860350.4777393,3362890548.7199483,"-$762,030,198","-22.7%"
"Botswana","BWA",2024,4,117.09267576941335,4.2,122.72176857075361,18982725614.674717,19895297843.511726,"-$912,572,229","-4.59%"
"Central African Republic","CAF",2024,3.8,108.84711203803006,5,127.50300462800011,2162693434.1983585,2533369106.32222,"-$370,675,672","-14.63%"
"Canada","CAN",2024,1.5,105.47980528622631,1.7000000000000002,108.93950073228666,1789109510983.974,1847791587717.6025,"-$58,682,076,734","-3.176%"
"Switzerland","CHE",2024,1.7999999999999998,106.66143446177489,1.6,107.90633442438082,796878011409.5422,806178780817.071,"-$9,300,769,408","-1.154%"
"Channel Islands","CHI",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","CHL",2024,1.7999999999999998,109.00969772290657,3,115.36465302500001,285693446926.1155,302348562234.5855,"-$16,655,115,308","-5.51%"
"China","CHN",2024,4.6,125.75273377448748,5.7,132.3142409545446,17978043932375.43,18916099597687.7,"-$938,055,665,312","-4.959%"
"Cote d'Ivoire","CIV",2024,6.5,131.73050393145132,7.1,140.780226957867,78855973302.51572,84273281337.24051,"-$5,417,308,035","-6.428%"
"Cameroon","CMR",2024,4.2,116.33226211425747,4.5,124.02261916467499,43627002537.534515,46511045368.43544,"-$2,884,042,831","-6%"
"Congo, Dem. Rep.","COD",2024,7.6,135.97377063712548,3.5999999999999996,119.4580311241856,60491545788.33193,53144080109.518234,"$7,347,465,679","13.83%"
"Congo, Rep.","COG",2024,4.3,100.47321392222082,2.4,114.44734929141761,9693047555.78241,11041187556.45386,"-$1,348,140,001","-12.21%"
"Colombia","COL",2024,2,114.72156189598006,3.9,120.73187506608757,368708193440.4786,388024978134.9826,"-$19,316,784,695","-4.98%"
"Comoros","COM",2024,2.9000000000000004,110.28377254382718,3.5999999999999996,120.84238977090558,1205229351.0116856,1320618542.863237,"-$115,389,192","-8.737511106%"
"Cabo Verde","CPV",2024,5.4,115.77496128427988,5,127.62815625000002,2217233818.162471,2444237173.9807925,"-$227,003,356","-9.29%"
"Costa Rica","CRI",2024,3,114.10575861575147,3.2,116.03798588159998,73464129295.02962,74708145332.49963,"-$1,244,016,037","-2%"
"Cuba","CUB",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Curacao","CUW",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Cayman Islands","CYM",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","CYP",2024,2.8000000000000003,113.48086962634903,2.5,113.88057294863518,28383934584.23974,28483908729.575672,"-$99,974,145","-0.351%"
"Czechia","CZE",2024,2,101.75703371675124,2.5,113.56747966884991,219429221192.51318,244897307894.20587,"-$25,468,086,702","-10.399%"
"Germany","DEU",2024,1.0999999999999999,101.58397117731666,1.2,106.59097611566968,3653615660257.4,3833699894430.7305,"-$180,084,234,173","-4.697%"
"Djibouti","DJI",2024,5.4,120.2210484603799,8.4,147.88361773440002,3641171679.1585197,4478996378.77023,"-$837,824,700","-18.7%"
"Dominica","DMA",2024,4.6,103.08497115381618,1.5,117.29108432250091,584362291.6728888,664893107.6987289,"-$80,530,816","-12.1%"
"Denmark","DNK",2024,1,107.55227036459097,1.5,108.5881664300572,357721586581.61084,361167003241.02734,"-$3,445,416,659","-0.954%"
"Dominican Republic","DOM",2024,4.8,119.85229249607464,5,127.62815625000002,107012985614.20879,113955851526.13216,"-$6,942,865,912","-6%"
"Algeria","DZA",2024,2.4,105.56189296329134,2.1999999999999997,111.16748159548641,187219927549.6424,197161752844.09415,"-$9,941,825,294","-5.042%"
"Ecuador","ECU",2024,2.8000000000000003,104.31812195389567,1.2,104.68146482196482,106093762690.65134,106463290163.90575,"-$369,527,473","-0.35%"
"Egypt, Arab Rep.","EGY",2024,4,123.38694441350711,6,133.570062368,491126221567.999,531658842491.09143,"-$40,532,620,923","-7.62%"
"Eritrea","ERI",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","ESP",2024,2,102.15477886794018,1.6,108.75097964334293,1352446006002.513,1439774327715.3591,"-$87,328,321,713","-6.07%"
"Estonia","EST",2024,3.2,108.11583268392607,2.8000000000000003,114.91794029130241,29078465370.83306,30907937018.04334,"-$1,829,471,647","-5.92%"
"Ethiopia","ETH",2024,6.6000000000000005,134.70127441161114,7.1,138.9451221730152,120746250007.64613,124550436011.31407,"-$3,804,186,004","-3.054%"
"Finland","FIN",2024,1.3,104.17005796450216,1.3,107.22088445746691,265367138807.6527,273138941120.67938,"-$7,771,802,313","-2.845%"
"Fiji","FJI",2024,4.1000000000000005,99.9452595989969,3,114.35311564109999,5213154060.039581,5964669174.650474,"-$751,515,115","-12.60%"
"France","FRA",2024,1.3,103.05307460128927,1.4000000000000001,107.00429338941586,2696705723082.8325,2800101709668.5654,"-$103,395,986,586","-3.69%"
"Faroe Islands","FRO",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FSM",2024,2.8000000000000003,99.99715418962742,0.6,103.36319735360706,332449071.13072217,343639768.8292675,"-$11,190,698","-3.257%"
"Gabon","GAB",2024,3,109.04447227439897,3.3000000000000003,117.17039299135197,16858538874.691034,18114825850.47359,"-$1,256,286,976","-6.94%"
"United Kingdom","GBR",2024,1,100.22994307496168,1.5,107.78781890264963,3181462513681.671,3421361868017.997,"-$239,899,354,336","-7.012%"
"Georgia","GEO",2024,5,124.30944933982873,4.5,124.37969004518744,22074751719.600796,22087224996.086514,"-$12,473,276","-0.056%"
"Ghana","GHA",2024,2.9000000000000004,114.25529294538599,4.6,128.5825535028096,71370379466.6802,80320004436.70325,"-$8,949,624,970","-11.14%"
"Gibraltar","GIB",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",2024,5.800000000000001,127.51791385695599,6,133.82255776000002,15398181763.865993,16159486978.476248,"-$761,305,215","-4.71%"
"Gambia, The","GMB",2024,5.5,121.17914807291,5.5,132.06152593592498,2032813664.0575511,2215368557.1160846,"-$182,554,893","-8%"
"Guinea-Bissau","GNB",2024,4.5,114.50385597891203,5,127.50660562499999,1429843231.1819148,1592212379.4456723,"-$162,369,148","-10.20%"
"Equatorial Guinea","GNQ",2024,-6,88.35307285915513,-4.8,85.13865453721598,8880655985.71387,8557564299.284096,"$323,091,686","3.78%"
"Greece","GRC",2024,1.5,108.83400401380148,0.8999999999999999,107.29912500385525,221926376402.2388,218796562885.04037,"$3,129,813,517","1.43%"
"Grenada","GRD",2024,3.3000000000000003,102.22842301206327,3.2,116.3777191653888,1160231614.107926,1320817684.3100138,"-$160,586,070","-12.158080%"
"Greenland","GRL",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Guatemala","GTM",2024,3.5000000000000004,117.83386101860732,3.2,116.83044041932801,83407825176.9595,82697561342.77663,"$710,263,834","1%"
"Guam","GUM",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Guyana","GUY",2024,21.2,412.47948590614595,14.6,310.49917376727586,20917006508.356514,15745542409.852627,"$5,171,464,099","32.8%"
"Hong Kong SAR, China","HKG",2024,3.1,102.32900873822568,2.9000000000000004,112.78341586579067,339519435555.56793,374206319077.51337,"-$34,686,883,522","-9.269%"
"Honduras","HND",2024,3.6999999999999997,114.35261822903877,3.5000000000000004,118.76863056468746,27856691742.81918,28932447560.847435,"-$1,075,755,818","-4%"
"Croatia","HRV",2024,3.1,115.44139407369643,2.4,112.80989300981761,66039265730.107094,64533892380.96326,"$1,505,373,349","2.33%"
"Haiti","HTI",2024,1.7000000000000002,92.6136919449502,1.4000000000000001,102.28545012160801,14331185261.217804,15827808010.192867,"-$1,496,622,749","-9.46%"
"Hungary","HUN",2024,2.6,110.38881892316344,2.6,114.13705638052804,162685422350.06418,168209383923.05765,"-$5,523,961,573","-3.283979433%"
"Indonesia","IDN",2024,4.9,117.66825784722059,5.2,128.72582245404163,1234728608820.989,1350758977704.7998,"-$116,030,368,884","-8.590%"
"Isle of Man","IMN",2024,NA,NA,NA,NA,NA,NA,NA,NA
"India","IND",2024,6.4,122.73607758185126,6.1,134.07481404917775,3296381552860.0723,3600911422642.7427,"-$304,529,869,783","-8.46%"
"Ireland","IRL",2024,4,148.32413026858106,2.7,115.86186998384416,550662680770.0186,430144493743.54877,"$120,518,187,026","28.0%"
"Iran, Islamic Rep.","IRN",2024,2,116.0707514957575,1,104.060401,504098463675.0453,451937181396.00824,"$52,161,282,279","11.54%"
"Iraq","IRQ",2024,6,102.23833314328206,2.5,116.23709721406244,206281577656.9505,234526239409.41727,"-$28,244,661,752","-12.043%"
"Iceland","ISL",2024,2.1,108.13950181038582,1.9,110.08089583020276,22539221969.202522,22943861439.606796,"-$404,639,470","-1.76%"
"Israel","ISR",2024,3.1,120.32838732016243,3,116.33646006194361,431329441298.1049,417019968759.3527,"$14,309,472,539","3.431%"
"Italy","ITA",2024,0.8,102.10278795695882,0.6,103.33343318880594,1958492404754.9495,1982098120012.563,"-$23,605,715,258","-1.1909%"
"Jamaica","JAM",2024,1.7000000000000002,101.75670528388957,2,108.5755863456,15196476903.382792,16214817348.585892,"-$1,018,340,445","-6%"
"Jordan","JOR",2024,2.4,108.1493816240854,2.5,112.6996192,45310507115.749954,47216884840.39073,"-$1,906,377,725","-4%"
"Japan","JPN",2024,1,100.40940628485951,0.4,102.5247194850688,4587759535998.115,4684409328731.19,"-$96,649,792,733","-2.06%"
"Kazakhstan","KAZ",2024,4,113.07404663099982,3.6999999999999997,120.15188071212785,238707196004.68643,253648997219.3012,"-$14,941,801,215","-5.89074%"
"Kenya","KEN",2024,5.2,124.62683817527923,5.800000000000001,132.81543103657606,105016736035.49797,111916849266.38588,"-$6,900,113,231","-6.17%"
"Kyrgyz Republic","KGZ",2024,4,109.31126935119563,4.2,122.36855607808002,8658134747.417355,9692353347.091795,"-$1,034,218,600","-10.67%"
"Cambodia","KHM",2024,6.1,117.56383270312467,6.800000000000001,138.94926808135682,27933239390.886024,33014432068.6287,"-$5,081,192,678","-15.39%"
"Kiribati","KIR",2024,2.4,107.22307156852999,1.7999999999999998,110.47973331866484,189804429.63035655,195569316.02039322,"-$5,764,886","-2.95%"
"St. Kitts and Nevis","KNA",2024,3.8,100.17252145712678,2.7,115.39655388925196,1058053564.5472252,1218854566.1321425,"-$160,801,002","-13.19%"
"Korea, Rep.","KOR",2024,2.4,110.27646998801269,2.9000000000000004,114.41404290268594,1806163250099.1223,1873930491323.8428,"-$67,767,241,225","-3.62%"
"Kuwait","KWT",2024,2.6,112.14457019463109,2,110.62456675200002,128363477014.8848,126623643096.64789,"$1,739,833,918","1.37%"
"Lao PDR","LAO",2024,4.2,114.57156498110476,5.6000000000000005,131.6898823274496,21186396939.36845,24351889758.581932,"-$3,165,492,819","-13.00%"
"Lebanon","LBN",2024,NA,NA,0.5,102.21928317764997,NA,47671956141.51906,NA,NA
"Liberia","LBR",2024,5.5,117.45797486936534,4.2,118.6210190481888,3771967950.732769,3809317184.5560794,"-$37,349,234","-0.980%"
"Libya","LBY",2024,8.4,111.02292843689494,0,99.964,67668717399.092674,60928276359.84924,"$6,740,441,039","11.063%"
"St. Lucia","LCA",2024,3.4000000000000004,104.93479849506646,2.4,114.134460923904,2079221787.5014565,2261507729.191209,"-$182,285,942","-8.060%"
"Liechtenstein","LIE",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka","LKA",2024,1.2,89.06112352964875,3.6999999999999997,119.45802962043126,86573873562.12325,116121871614.34944,"-$29,547,998,052","-25.45%"
"Lesotho","LSO",2024,3.1,100.0160117103359,2.8000000000000003,111.69521196269439,2392172415.324747,2671514294.6796355,"-$279,341,879","-10.456%"
"Lithuania","LTU",2024,2.7,110.60399128732243,2.3,112.75324479115295,53308996378.583916,54344895227.43037,"-$1,035,898,849","-1.91%"
"Luxembourg","LUX",2024,1.7000000000000002,108.87238414761396,2.6,113.96765124016456,72043145257.97089,75414790603.58102,"-$3,371,645,346","-4.471%"
"Latvia","LVA",2024,2.9000000000000004,107.25259324100087,3,115.63260172935132,32985335728.61457,35562591765.45238,"-$2,577,256,037","-7.247%"
"Macao SAR, China","MAC",2024,20.599999999999998,76.61890219244633,0.3,99.89647892212409,39132322811.76279,51021107704.20845,"-$11,888,784,892","-23.3%"
"St. Martin (French part)","MAF",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Morocco","MAR",2024,3.3000000000000003,107.23205320837816,3.8,119.920150737072,132595171240.1516,148284327739.4646,"-$15,689,156,499","-10.58%"
"Monaco","MCO",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","MDA",2024,4.2,105.34228880037635,3.8,120.26774537688962,9644581836.084566,11011077561.897907,"-$1,366,495,726","-12.41%"
"Madagascar","MDG",2024,4.8,109.89455040372772,5,127.26142065000003,14491091422.811827,16781149515.249372,"-$2,290,058,092","-13.6466%"
"Maldives","MDV",2024,5.3,120.52747221462633,5.6000000000000005,131.192235491328,6538671719.857152,7117240113.892367,"-$578,568,394","-8.12911%"
"Mexico","MEX",2024,1.9,103.66022246683617,2.3,110.29483914300717,1298413923358.2942,1381516954236.3298,"-$83,103,030,878","-6.02%"
"Marshall Islands","MHL",2024,2.1,104.81131272213487,1.2,109.37706278259965,233680280.48731953,243859770.91687775,"-$10,179,490","-4.174%"
"North Macedonia","MKD",2024,2.7,104.80824864036782,3.1,116.83044063222955,11723316064.514463,13068057135.348324,"-$1,344,741,071","-10.29%"
"Mali","MLI",2024,4,112.0661764295149,4.9,127.14264788410497,17962797253.950314,20379365826.842625,"-$2,416,568,573","-11.858%"
"Malta","MLT",2024,3.5000000000000004,115.71677655497038,3.2,119.3781656564995,16550849993.625141,17074534662.277447,"-$523,684,669","-3.07%"
"Myanmar","MMR",2024,1.2,90.93027001534817,6.800000000000001,138.81916577041923,76096806256.7622,116173581806.95929,"-$40,076,775,550","-34.5%"
"Montenegro","MNE",2024,3.1,107.70644640279548,3.2,116.4905972250624,5148105738.11855,5567966747.026903,"-$419,861,009","-7.541%"
"Mongolia","MNG",2024,6.3,113.57616446811195,5.5,130.32435324575,16098928733.414291,18472911855.732754,"-$2,373,983,122","-12.85%"
"Northern Mariana Islands","MNP",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Mozambique","MOZ",2024,8.3,119.68054673389241,4.3999999999999995,122.95550315439364,21762220640.052765,22357725307.724224,"-$595,504,668","-2.66%"
"Mauritania","MRT",2024,5.6000000000000005,117.81296994453223,8.7,143.6313648197918,8625260410.036783,10515462985.127779,"-$1,890,202,575","-18.0%"
"Mauritius","MUS",2024,4.1000000000000005,104.5420103590629,4,121.54830438400003,14501390564.954948,16860393523.39283,"-$2,359,002,958","-13.991%"
"Malawi","MWI",2024,2.4,108.51191312033563,5.3,128.72477340889915,8113916818.904821,9625321994.03682,"-$1,511,405,175","-15.7%"
"Malaysia","MYS",2024,4.2,115.04841429829011,4.5,124.61819376531247,419468425573.0596,454360000138.4025,"-$34,891,574,565","-7.68%"
"Namibia","NAM",2024,1.7000000000000002,101.75661617540197,1.9,108.57620830824268,11443864542.808361,12210817017.632265,"-$766,952,475","-6.28093%"
"New Caledonia","NCL",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Niger","NER",2024,12.5,140.77935750886067,11.899999999999999,156.841159045824,17192141509.172466,19153627694.377834,"-$1,961,486,185","-10.24%"
"Nigeria","NGA",2024,3,111.3332999355789,2.1,110.95035864891005,567100467987.5233,565149872945.3633,"$1,950,595,042","0.35%"
"Nicaragua","NIC",2024,3.4000000000000004,120.03198465920222,1,103.13003919700002,15577002380.627508,13383573308.789064,"$2,193,429,072","16.4%"
"Netherlands","NLD",2024,1.2,107.73796119713654,1.5,107.88123206933962,905268680688.1608,906472514805.8586,"-$1,203,834,118","-0.133%"
"Norway","NOR",2024,2.5,111.56829776347715,1.7000000000000002,109.32284603185977,453489470519.6242,444362426930.5279,"$9,127,043,589","2.05%"
"Nepal","NPL",2024,4.9,117.36495289600855,6.6000000000000005,137.26595938473602,35919885846.13082,42010646875.37595,"-$6,090,761,029","-14.50%"
"Nauru","NRU",2024,2,108.94021599999996,2,107.7452207135863,97632228.5714286,96561273.71904498,"$1,070,955","1.1091%"
"New Zealand","NZL",2024,0.8,106.9366414099869,2.5,113.54740673180027,216173166905.3347,229536875138.93646,"-$13,363,708,234","-5.822%"
"Oman","OMN",2024,2.8000000000000003,108.40215445297746,4.3,122.72018183326365,90031881589.91922,101923517436.1636,"-$11,891,635,846","-11.66721493%"
"Pakistan","PAK",2024,2,114.22926196448397,3.9,118.29974922956795,370573425505.8079,383778574373.608,"-$13,205,148,868","-3.44%"
"Panama","PAN",2024,5.800000000000001,116.94804245618893,4.8,125.4536355743744,74854393566.01299,80298529281.40591,"-$5,444,135,715","-6.78%"
"Peru","PER",2024,2.6,108.6948842114394,3.5999999999999996,118.76796447667199,233715934545.60837,255375089758.12195,"-$21,659,155,213","-8.48%"
"Philippines","PHL",2024,5.8999999999999995,115.52150223475331,6.2,134.96260457244964,457724826798.2809,534755293232.1967,"-$77,030,466,434","-14.405%"
"Palau","PLW",2024,9.1,93.81068691303679,2,110.40765583679999,253429711.05128178,298266447.4305342,"-$44,836,736","-15.0%"
"Papua New Guinea","PNG",2024,4.3999999999999995,109.87987492090816,3,115.7024149407,27162150321.0744,28601474013.26004,"-$1,439,323,692","-5.032%"
"Poland","POL",2024,2.6,113.67943341573911,3.1,117.2832717974708,649681505500.1774,670277554187.8954,"-$20,596,048,688","-3.073%"
"Puerto Rico","PRI",2024,-1.6,99.2337599742721,-0.8,96.30677796955331,95651172011.04543,92829861407.888,"$2,821,310,603","3.039%"
"Korea, Dem. People's Rep.","PRK",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal","PRT",2024,1.7000000000000002,106.0062332440391,1.5,107.83453674349995,235717984618.35773,239783443818.02078,"-$4,065,459,200","-1.70%"
"Paraguay","PRY",2024,4.3,112.51918883303867,3.8,119.80260827682478,45769431034.12994,48732107599.63257,"-$2,962,676,566","-6.08%"
"West Bank and Gaza","PSE",2024,NA,NA,2.7,113.91543081769495,NA,18031673544.132935,NA,NA
"French Polynesia","PYF",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Qatar","QAT",2024,2.9000000000000004,108.84195682262833,3.2,115.129026238464,182326743177.2269,192858535550.14896,"-$10,531,792,373","-5.461%"
"Romania","ROU",2024,3.9,112.99013622136407,3.1,116.83022144967138,246301710346.3733,254672525633.77975,"-$8,370,815,287","-3.29%"
"Russian Federation","RUS",2024,1.3,101.86659267825826,1.7999999999999998,109.11509119036158,1488831305383.4805,1594771743932.6572,"-$105,940,438,549","-6.64%"
"Rwanda","RWA",2024,7.5,132.24877796014258,8,147.06885657600003,14789244692.3849,16446558827.08604,"-$1,657,314,135","-10.077%"
"Saudi Arabia","SAU",2024,3.3000000000000003,113.57445110323712,2.4,111.82140628664321,771315013570.7452,759409609024.5046,"$11,905,404,546","1.568%"
"Sudan","SDN",2024,1.5,95.40827718823174,0.2,98.59762728486719,80433380185.42397,83122142800.44307,"-$2,688,762,615","-3.23%"
"Senegal","SEN",2024,9.9,128.85488860294615,7.000000000000001,139.99301386800005,29070480122.97563,31583311825.6415,"-$2,512,831,703","-7.96%"
"Singapore","SGP",2024,2.1,110.8110075427587,2.5,110.00403794666416,387681030975.78436,384857784333.4386,"$2,823,246,642","0.734%"
"Solomon Islands","SLB",2024,2.4,97.05549868053721,2.7,114.47154912874718,1443866795.001661,1702960378.4060895,"-$259,093,583","-15.21430%"
"Sierra Leone","SLE",2024,3.6999999999999997,112.7120948595778,5,127.38517076249997,5722068151.057287,6466977917.899604,"-$744,909,767","-11.52%"
"El Salvador","SLV",2024,2.1,108.72657199881026,2.5,113.14082128906243,28029465745.425976,29167449285.220165,"-$1,137,983,540","-3.902%"
"San Marino","SMR",2024,1,99.81478945411253,0.5,102.8262606402486,1505920727.5087225,1551355245.8230898,"-$45,434,518","-2.93%"
"Somalia","SOM",2024,3.6999999999999997,115.61389633870355,3.5000000000000004,118.42437366449997,7916912685.877744,8109366225.621657,"-$192,453,540","-2.373%"
"Serbia","SRB",2024,3,114.49184964860773,4,121.548304384,52226230471.81066,55445079957.215744,"-$3,218,849,485","-5.81%"
"South Sudan","SSD",2024,2.3,99.54731159000528,4.7,132.66997551273005,11943488106.728405,15917479330.655584,"-$3,973,991,224","-25.0%"
"Sao Tome and Principe","STP",2024,3.4000000000000004,111.80425453084314,4.5,122.83512169499997,402219128.88429517,441903001.3829179,"-$39,683,872","-8.98%"
"Suriname","SUR",2024,3.2,88.01201460632389,2.1,111.38503194430245,4626155645.710782,5854706277.110785,"-$1,228,550,631","-20.984%"
"Slovak Republic","SVK",2024,2.7,105.27748105111864,2.5,114.18974955348125,104748197861.17792,113615659878.2842,"-$8,867,462,017","-7.80%"
"Slovenia","SVN",2024,2.1,113.18445995913336,2.1,112.95728725237566,57025847396.25988,56911390728.68523,"$114,456,668","0.201%"
"Sweden","SWE",2024,1,106.06569335040116,2,109.81709807863591,583171754884.8685,603797776452.6592,"-$20,626,021,568","-3.416%"
"Eswatini","SWZ",2024,2.9000000000000004,113.00918497659022,2.5,113.25120257812496,4977869537.610211,4988530016.636715,"-$10,660,479","-0.214%"
"Sint Maarten (Dutch part)","SXM",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Seychelles","SYC",2024,3,115.8157562270132,3.4000000000000004,117.96746835180562,1921206386.29929,1956900001.8340008,"-$35,693,616","-1.8240%"
"Syrian Arab Republic","SYR",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands","TCA",2024,NA,NA,NA,NA,NA,NA,NA,NA
"Chad","TCD",2024,3.4000000000000004,106.02375641846821,4.8,127.26166186188799,11160121316.313112,13395635405.414614,"-$2,235,514,089","-16.7%"
"Togo","TGO",2024,5.3,124.105676115588,5.5,130.69600064093748,6327249096.026586,6663241986.929518,"-$335,992,891","-5%"
"Thailand","THA",2024,3.5999999999999996,105.18581565322188,2.9000000000000004,115.02961932210836,484254640925.0374,529573561365.1165,"-$45,318,920,440","-8.56%"
